,_name,country,postcode,_type,lat,lng
928,Mandal,India,425408,village,21.2914897,74.5833365
929,Mandal,India,,village,21.0707437,74.8698416
930,Mandal,India,,village,21.2795111,74.3464121
931,Mandal,India,,village,30.4604135,79.2743358
932,Mandal,India,382130,village,23.2883831,71.9178854
933,Hamar,Norway,,county,61.001493700000005,11.1647964
934,Hamar,Russia,443028,city,53.198627,50.113987
935,Hamar,Yemen,,county,15.75,42.566666999999995
936,Hamar,Norway,2317,city,60.795596700000004,11.0746049
937,Hamar,Iceland,620,peak,65.93315,-18.5114108
938,Hamar,United Kingdom,ZE2 9TW,village,60.761608100000004,-0.8230625
939,Hamar,USA,,village,47.8436098,-98.57343759999999
940,Hamar,Yemen,,village,14.216667000000001,46.65
941,Hamar,Algeria,,village,36.3047164,2.97629
942,Hamar,Norway,2116,farm,60.2397988,11.8337324
943,Otta,Norway,2670,city,61.7712098,9.5394379
944,Otta,Norway,2695,river,62.00431460000001,7.6410908
945,Otta,Norway,2670,river,61.786286,9.460869800000001
946,Otta,Norway,,river,61.9630818,7.895347800000001
947,Otta,Norway,2693,river,61.9453594,7.956129300000001
948,Otta,Norway,2680,river,61.865850300000005,9.1961129
949,Otta,Norway,,river,61.754702,11.1162015
950,Otta,Nigeria,,village,6.6666669999999995,3.733333
951,Otta,Nigeria,,village,6.7260155,3.9996997000000003
952,Otta,Nigeria,2340,village,6.6841355,3.232745
953,Svolvær,Norway,8301,city,68.2347719,14.564735999999998
954,Svolvær,Norway,8301,ferry_terminal,68.23074179999999,14.566538699999999
955,Tvedestrand,Norway,,county,58.5662265,9.2122951
956,Tvedestrand,Norway,4900,city,58.62262020000001,8.931291400000001
957,Tvedestrand,Norway,4900,picnic_site,58.626501,8.9245986
958,Hønefoss,Norway,3510,city,60.1666996,10.255085300000001
959,Hønefoss,Norway,,village,59.715626,7.5764981
960,Hønefoss,Norway,3510,station,60.1692786,10.2490896
961,Hønefoss,Norway,3510,railway,60.169064399999996,10.2486027
962,Finmarken,Denmark,8883,road,56.229766399999995,9.7330374
963,Finmarken,Denmark,3390,road,55.948406299999995,11.8610519
964,Finmarken,Denmark,6000,road,55.472401299999994,9.4891479
965,Finmarken,Norway,,county,59.9,10.08333
966,Munchen,Germany,,county,48.1371079,11.575382199999998
967,Munchen,Germany,92268,village,49.5560714,11.580791
968,Munchen,Germany,,village,48.6964776,13.463154300000001
969,Munchen,Germany,04938,village,51.6066028,13.3125927
970,Munchen,Germany,99438,neighbourhood,50.869975700000005,11.2535193
971,Munchen,Czechia,40702,village,50.7228392,14.0768839
972,Munchen,Russia,127051,restaurant,55.7662975,37.6262693
973,Munchen,Greece,84600,car_rental,37.4236926,25.323782100000003
974,Munchen,Spain,09004,road,42.34284279999999,-3.6981957999999997
975,Munchen,Germany,81241,building,48.1452811,11.4817737
976,Grekenland,Greece,,country,38.995368299999996,21.987713199999998
977,Belgien,Belgium,,country,50.6402809,4.666714499999999
978,Belgien,Norway,,farm,59.405911100000004,8.4309222
979,Italien,Italy,,country,42.6384261,12.674297
980,Italien,Italy,,country,41.7035189,14.1885946
981,Italien,United Arab Emirates,,islet,25.222178200000002,55.1653704
982,Italien,France,38100,building,45.1601835,5.7266154
983,Italien,Belgium,7860,restaurant,50.71516389999999,3.8283587
984,Italien,Sweden,33153,building,57.1853708,14.021591899999999
985,Italien,Cuba,69400,restaurant,22.533182800000002,-78.3480964
986,Italien,Italy,39100,road,46.5003777,11.3528959
987,Italien,Thailand,83100,cafe,7.817721400000001,98.3006364
988,Peru,Peru,,country,-6.8699697,-75.0458515
989,Peru,Peru,,country,-10.1391354,-76.272253
990,Peru,USA,61354,city,41.3272919,-89.1287636
991,Peru,USA,46970,city,40.7536528,-86.0688811
992,Peru,USA,12972,city,44.578486,-73.52703100000001
993,Peru,USA,,city,42.4381417,-73.04593390000001
994,Peru,USA,16801-7307,village,40.8547842,-77.7666667
995,Peru,USA,,city,40.481446000000005,-95.73079200000001
996,Peru,USA,,village,44.5699747,-89.24344599999999
997,Peru,USA,44847:44857,village,41.1700539,-82.64240009999999
998,Afrika,,,unknown,11.5024338,17.7578122
999,Afrika,Sweden,24334,village,55.9247661,13.599883300000002
1000,Afrika,Czechia,76314,village,49.276128299999996,17.7222564
1001,Afrika,Sweden,,islet,59.614241099999994,17.7218388
1002,Afrika,Germany,79292,village,47.935216,7.7630909
1003,Afrika,Germany,32791,village,52.0124691,8.7986164
1004,Afrika,Germany,,neighbourhood,53.1149421,13.822564000000002
1005,Afrika,Sweden,618 33,village,58.6464469,16.315959799999998
1006,Afrika,Norway,4609,village,58.1831647,8.1458053
1007,Afrika,Russia,,village,53.32880600000001,53.551973
1008,Australien,Australia,,country,-24.7761086,134.755
1009,Australien,United Arab Emirates,,islet,25.2314775,55.19435079999999
1010,Australien,Germany,30175,recreation_ground,52.381946500000005,9.7725384
1011,Australien,Germany,69115,building,49.4012636,8.670012
1012,Australien,Netherlands,6372PW,attraction,50.8824311,6.0291242
1013,Kina,PRC,,country,35.000074,104.999927
1014,Kina,Israel,,stream,31.223363800000005,35.186845700000006
1015,Kina,Israel,,stream,31.173814500000002,35.178541499999994
1016,Kina,Indonesia,,village,-1.5040276000000001,111.1542953
1017,Kina,DR Congo,,village,-8.1641988,27.034495899999996
1018,Kina,Norway,5743,village,60.8208,7.1245
1019,Kina,Sweden,,village,59.1227647,16.5660095
1020,Kina,Sweden,,village,65.0745892,18.9471698
1021,Kina,Egypt,,city,26.1615051,32.7182974
1022,Kina,Lithuania,13146,river,54.646793599999995,25.5947268
1023,Egypten,Egypt,,country,26.254049300000002,29.2675469
1024,Egypten,Germany,28870,village,53.081396999999996,9.112720699999999
1025,Egypten,Germany,27801,village,52.95867560000001,8.365047599999999
1026,Egypten,Denmark,5466,village,55.47685210000001,9.9361061
1027,Egypten,Sweden,533 74,village,58.5979709,13.430496599999998
1028,Egypten,Sweden,,neighbourhood,59.68954179999999,17.8663981
1029,Egypten,Germany,27801,archaeological_site,52.95803000000001,8.3609215
1030,Egypten,Germany,06317,road,51.5028152,11.704844900000001
1031,Egypten,Germany,06198,road,51.501583399999994,11.7092587
1032,Egypten,Germany,28876,road,53.080820200000005,9.1125839
1033,Japan,Japan,,country,36.5748441,139.2394179
1034,Japan,USA,18221,village,40.9925844,-75.91019940000001
1035,Japan,USA,,village,38.239215,-91.3059819
1036,Japan,Indonesia,59353,village,-6.686250599999999,110.91526470000001
1037,Japan,Indonesia,,village,-7.4685938,110.2836227
1038,Japan,Indonesia,63741,village,-7.8523629,111.48999509999999
1039,Japan,Indonesia,61318,village,-7.497030199999999,112.4168439
1040,Japan,Montenegro,,village,42.6906715,19.7177593
1041,Japan,Liberia,,village,6.595510000000001,-10.42908
1042,Japan,Liberia,,village,6.7903199999999995,-10.05969
1043,Østen,Germany,21756,city,53.695497200000005,9.185742800000002
1044,Østen,Poland,62-100,village,52.7506949,17.181287100000002
1045,Østen,Slovakia,049 52,peak,48.5383375,20.4947103
1046,Østen,Germany,84329,village,48.367088200000005,12.744406199999998
1047,Østen,Germany,,village,48.3560062,12.9234825
1048,Østen,Germany,93098,village,48.9468428,12.2262741
1049,Østen,Germany,84384,village,48.3728277,12.9960964
1050,Østen,Austria,6441,village,47.1591506,10.9145874
1051,Østen,Bulgaria,4400,neighbourhood,42.19063320000001,24.3488109
1052,Østen,Germany,83730,neighbourhood,47.7633425,11.9240329
1053,Amerika,USA,,country,39.7837304,-100.4458825
1054,Amerika,Czechia,40336,peak,50.792305,14.027582999999998
1055,Amerika,Czechia,273 51,village,50.079911700000004,14.0998927
1056,Amerika,Czechia,25901,village,49.630501,14.6563885
1057,Amerika,Czechia,26214,village,49.6572109,14.249603099999998
1058,Amerika,Germany,26446,village,53.462991599999995,7.817566800000001
1059,Amerika,Czechia,51231,village,50.5627864,15.51733
1060,Amerika,Czechia,54701,village,50.404327,16.1882193
1061,Amerika,Czechia,50366,village,50.110925,15.561534400000001
1062,Amerika,Croatia,,village,46.4355079,16.2711988
1063,Valdres,Norway,0287,village,59.906181000000004,10.682806800000002
1064,Valdres,Spain,,village,36.0664707,-5.5746849
1065,Valdres,Norway,,farm,59.31217779999999,11.2859528
1066,Valdres,Norway,,county,60.916669999999996,9.16667
1067,Spitsbergen,Norway,,region,78.3110023,17.2297973
1068,Spitsbergen,Norway,,state,78.71985190000001,20.3493328
1069,Spitsbergen,Netherlands,9636,village,53.175709999999995,6.83436
1070,Spitsbergen,Netherlands,2721GN,road,52.055023,4.5364485
1071,Spitsbergen,Netherlands,1339SJ,road,52.4010665,5.308082700000001
1072,Spitsbergen,Netherlands,1339SL,road,52.40109,5.30887
1073,Spitsbergen,Netherlands,1339SZ,road,52.4010213,5.307983
1074,Spitsbergen,Netherlands,1339SK,road,52.4006513,5.3093969
1075,Brasil,Brazil,,country,-10.333333300000001,-53.2
1076,Brasil,Costa Rica,10906,city,9.936217,-84.2239353
1077,Brasil,Cuba,,city,21.8235519,-77.9566011
1078,Brasil,Brazil,,village,-4.513304,-71.67280799999999
1079,Brasil,Brazil,,village,3.5580692000000003,-61.1315219
1080,Brasil,Brazil,,village,-9.133307,-68.58465699999999
1081,Brasil,Colombia,,village,5.1389315,-75.2829991
1082,Brasil,Mexico,,village,24.9427546,-99.76391629999999
1083,Brasil,Peru,,village,-7.543582000000001,-78.4474468
1084,Brasil,Mexico,,village,28.4366667,-111.15833329999998
1085,New Zealand,New Zealand,,country,-41.5000831,172.83440769999999
1086,New Zealand,United Arab Emirates,,islet,25.2387785,55.2004568
1087,New Zealand,Canada,,village,46.4099904,-62.31304300000001
1088,New Zealand,United Kingdom,DE22 3GL,neighbourhood,52.9257201,-1.4993393999999998
1089,New Zealand,United Kingdom,,neighbourhood,51.8102011,-0.367708
1090,New Zealand,United Kingdom,SK11 0SR,road,53.15329200000001,-2.0553156
1091,New Zealand,Philippines,8023,road,7.0502997999999995,125.5605489
1092,New Zealand,Philippines,1711,road,14.478264800000002,121.0323513
1093,New Zealand,Philippines,3019BING© 2,road,14.7877827,121.0271725
1094,New Zealand,United Kingdom,SN11 9JL,village,51.497232000000004,-1.9838755000000001
1095,Portugal,Portugal,,country,40.0332629,-7.889626299999999
1096,Portugal,Portugal,,peak,37.400512299999995,-8.3156107
1097,Portugal,France,,village,44.7973195,0.5946528
1098,Portugal,Brazil,,village,-21.5534483,-42.809858399999996
1099,Portugal,Brazil,,village,-1.6292632,-45.2368151
1100,Portugal,Spain,38130,village,28.5594256,-16.218878
1101,Portugal,Colombia,,village,6.2592713,-74.7819072
1102,Portugal,Peru,,village,-3.4496611000000006,-72.6677114
1103,Portugal,Bolivia,,village,-12.5717334,-65.14346970000001
1104,Portugal,Panama,,village,8.2285341,-81.6745762
1105,Spania,Spain,,country,39.3262345,-4.838064900000001
1106,Spania,Greece,,peak,39.6799929,21.1076445
1107,Spania,Slovakia,032 23,peak,49.1772222,19.4801655
1108,Spania,Slovakia,08642,village,49.212149700000005,21.2739617
1109,Spania,Slovakia,038 04,village,49.0462054,18.902072399999998
1110,Spania,Slovakia,956 33,village,48.612811,18.2542814
1111,Spania,Slovakia,03482,road,49.14562539999999,19.404602800000003
1112,Cordilleras,United Kingdom,DL11 7LZ,farm,54.428824,-1.8538531000000003
1113,Cordilleras,Colombia,,village,4.8937323,-73.1911582
1114,Cordilleras,Mexico,45039,neighbourhood,20.6705456,-103.42027309999999
1115,Cordilleras,Mexico,,neighbourhood,25.6556079,-100.44446190000001
1116,Cordilleras,Peru,15028,road,-12.0142349,-77.05349059999999
1117,Cordilleras,Mexico,54750,road,19.6399343,-99.22042059999998
1118,Cordilleras,Philippines,653,road,10.3739994,123.9251197
1119,Cordilleras,Philippines,6001,road,10.3805149,123.9225805
1120,Polen,Poland,,country,52.215933,19.134422
1121,Polen,Czechia,,city,49.4249686,13.1767464
1122,Polen,USA,,village,39.86730120000001,-80.5039624
1123,Polen,USA,,village,40.8849895,-94.39607
1124,Polen,Netherlands,9909TK,village,53.412980000000005,6.858739999999999
1125,Polen,Germany,67152,village,49.3846375,8.1997047
1126,Polen,Denmark,,village,55.3876426,10.713624699999999
1127,Polen,Sweden,195-93,village,59.717161499999996,18.091800199999998
1128,Polen,Colombia,,village,5.0760567000000005,-73.3074276
1129,Polen,Poland,82-550,village,53.7001407,19.2091415
1130,Sydafrika,RSA,,country,-28.816623600000003,24.991639000000003
1131,Prærien,Norway,8008,neighbourhood,67.2751361,14.4121529
1132,Prærien,Denmark,,village,56.11617879999999,9.6591353
1133,Prærien,Norway,3870,village,59.18907779999999,8.08735
1134,Prærien,Norway,8004,road,67.2737458,14.399265900000001
1135,Prærien,Norway,3870,road,59.190296999999994,8.0876759
1136,Prærien,Norway,2580,road,62.130095,9.994433500000001
1137,Prærien,Denmark,7200,road,55.765322399999995,8.904454199999998
1138,Prærien,Norway,,neighbourhood,64.46833000000001,11.476560000000001
1139,Steppen,Germany,95448,attraction,49.9234626,11.5868881
1140,Venezia,Italy,,city,45.437190799999996,12.3345898
1141,Venezia,Italy,,county,45.4551205,12.2503791
1142,Venezia,Argentina,,neighbourhood,-38.9371145,-68.223095
1143,Venezia,USA,,village,34.3930821,-112.4168345
1144,Venezia,Italy,,village,45.4963582,10.2355882
1145,Venezia,Italy,,village,44.605030600000006,9.7908054
1146,Venezia,Argentina,8316,neighbourhood,-38.937473600000004,-68.22301759999999
1147,Venezia,USA,,neighbourhood,28.4162021,-81.4851396
1148,Venezia,USA,,road,29.4330798,-98.7497709
1149,Lyon,France,69630,road,45.6963425,4.7359480000000005
1150,Lyon,France,,city,45.75781370000001,4.8320114
1151,Lyon,USA,,county,38.4573987,-96.1683124
1152,Lyon,USA,,county,44.388073299999995,-95.8287296
1153,Lyon,USA,,county,36.9981232,-88.0658149
1154,Lyon,USA,,county,43.3747071,-96.2081917
1155,Lyon,France,,county,45.6963425,4.7359480000000005
1156,Lyon,USA,,county,38.9887898,-119.18220420000002
1157,Lyon,USA,,village,38.511717499999996,-91.17403940000001
1158,Lyon,USA,,city,34.2178865,-90.5420429
1159,Kairo,Egypt,,city,30.048819,31.243665999999997
1160,Kairo,India,,county,23.440195000000003,84.842377
1161,Kairo,Uganda,,village,2.7551923,30.8785136
1162,Kairo,Sweden,19491,village,59.5220328,17.8458551
1163,Kairo,Japan,,village,37.110405,138.6569581
1164,Kairo,Mexico,85000-85059,road,27.5579776,-109.9454189
1165,Kairo,Switzerland,3013,restaurant,46.9586597,7.446391800000001
1166,Kairo,Finland,48100,restaurant,60.469191200000004,26.942605600000004
1167,Kairo,Japan,905-0206,restaurant,26.6849837,127.8779057
1168,Kairo,Kenya,,city,-0.6,36.86667
1169,Suezkanalen,Egypt,,canal,30.412419500000002,32.3583412
1170,Suezkanalen,Egypt,43211,village,29.9313913,32.5627779
1171,Panama,Panama,,country,8.559559,-81.1308434
1172,Panama,Panama,0833-0293,city,8.9714493,-79.53418020000001
1173,Panama,Panama,,county,9.1947795,-79.4308667
1174,Panama,USA,93313,village,35.266906,-119.05677069999999
1175,Panama,Panama,,state,8.7034679,-79.06942459999999
1176,Panama,USA,62077,city,39.0294908,-89.52425290000001
1177,Panama,Sri Lanka,,city,6.7566659,81.8045802
1178,Panama,USA,,city,42.075056,-79.48310500000001
1179,Panama,USA,,village,41.706439200000005,-85.1074684
1180,Panama,USA,64779,village,38.0469765,-94.3549502
1181,Dakota,USA,,county,44.666655,-93.044911
1182,Dakota,USA,,county,42.4049316,-96.5677015
1183,Dakota,USA,10023,attraction,40.7767749,-73.975911
1184,Dakota,Netherlands,50000,city,12.5143164,-70.02127709999999
1185,Dakota,USA,,city,43.9138856,-91.3598478
1186,Dakota,Czechia,25401,village,49.8616344,14.465153099999998
1187,Dakota,USA,,village,31.776011999999998,-83.69322509999999
1188,Dakota,USA,26588,village,39.5136951,-80.1353546
1189,Dakota,USA,,city,42.38862720000001,-89.526227
1190,Dakota,USA,,village,43.9902492,-89.35641820000001
1191,Serbien,Serbia,,country,44.153412100000004,20.55144
1192,Serbien,Russia,,village,45.1770762,38.1966717
1193,Serbien,Indonesia,,village,-1.0022271,134.8409566
1194,Serbien,USA,,village,30.127717600000004,-96.9988725
1195,Serbien,Ukraine,89030,village,49.0078634,22.817354100000003
1196,Serbien,Serbia,,road,44.02432279999999,21.0765743
1197,Flandern,Belgium,,state,51.0962462,4.1798513
1198,Judea,Colombia,,village,4.9599384,-74.47736979999999
1199,Judea,Chile,,village,-34.3613283,-71.1124635
1200,Judea,New Zealand,3110,neighbourhood,-37.6956662,176.1487548
1201,Judea,Colombia,,village,2.5217682999999997,-75.7331162
1202,Judea,USA,00761,neighbourhood,18.2630417,-66.7082685
1203,Judea,Chile,1240000,road,-23.6306315,-70.3758428
1204,Judea,Chile,4650000,road,-37.8158933,-72.6853407
1205,Judea,Philippines,1708,road,14.489525899999999,121.0058637
1206,Judea,Chile,,road,-34.0725725,-70.7361034
1207,Judea,Chile,9252307,road,-33.5400039,-70.7705666
1208,Tyrkia,Turkey,,country,38.959759399999996,34.9249653
1209,Ungarn,Hungary,,country,47.1817585,19.5060937
1210,Ungarn,Austria,4310,memorial,48.257985999999995,14.4992625
1211,Gaarden,Netherlands,7607ME,road,52.351428799999994,6.660365799999999
1212,Gaarden,Netherlands,7607MK,road,52.3509865,6.661487200000001
1213,Gaarden,Netherlands,7607MC,road,52.351443700000004,6.6605694
1214,Gaarden,Netherlands,7156JW,road,52.0669787,6.569799199999999
1215,Gaarden,Netherlands,7156JV,road,52.0672188,6.569561200000001
1216,Gaarden,Netherlands,7156MR,road,52.0655658,6.56807
1217,Gaarden,Netherlands,7156JX,road,52.0656964,6.5688048
1218,Gaarden,Norway,6530,bus_stop,63.06567,7.593292999999999
1219,Gaarden,Germany,,neighbourhood,54.31182,10.14467
1220,Garmo,Pakistan,,river,28.8118262,69.2741615
1221,Garmo,Norway,2685,village,61.8462711,8.816552
1222,Garmo,Spain,39880,village,43.262041700000005,-3.2382892999999995
1223,Garmo,Norway,,farm,59.3107889,8.1314611
1224,Garmo,Tajikistan,,mountain_pass,38.820175,72.09593890000001
1225,Garmo,Norway,2685,bus_stop,61.84871700000001,8.804067
1226,Garmo,Norway,2677,bus_stop,61.757996,9.284393
1227,Garmo,Germany,48485,toys,52.2265991,7.376377900000001
1228,Garmo,China,,city,31.260540000000002,94.9163
1229,Lom,Italy,,state,45.6209,9.768892999999998
1230,Lom,Bulgaria,,county,43.7817685,23.1932391
1231,Lom,Norway,,county,61.71821679999999,8.4346935
1232,Lom,Cameroon,,river,5.8436793,14.1475769
1233,Lom,Czechia,,city,49.410445,13.9889872
1234,Lom,Czechia,,city,49.3628533,14.628306599999998
1235,Lom,Bulgaria,,river,43.6984166,23.047393399999997
1236,Lom,Italy,38035,peak,46.3769866,11.7167976
1237,Lom,Slovenia,,peak,46.117945299999995,14.3352405
1238,Lom,Slovenia,5243,peak,46.178141100000005,14.0016239
1239,Narvik,Norway,,county,68.28792840000001,17.657742199999998
1240,Narvik,Norway,8501,city,68.4396792,17.426652
1241,Narvik,Norway,,county,68.2456415,16.8723225
1242,Narvik,Norway,,farm,58.7456184,9.1441449
1243,Narvik,Poland,30-436,road,50.0025892,19.919241699999997
1244,Narvik,Poland,30-437,road,50.0013623,19.9107855
1245,Narvik,Chile,7550000,road,-33.4054227,-70.5661215
1246,Narvik,Argentina,X5166,road,-31.053917,-64.4891778
1247,Narvik,Sweden,115 41,road,59.3482963,18.1095109
1248,Harstad,Norway,,county,68.9297383,16.520913500000002
1249,Harstad,Norway,9406,city,68.8012505,16.5201176
1250,Harstad,Norway,3330,farm,59.822503000000005,9.861414
1251,Harstad,Norway,2233,farm,59.9293671,11.9914731
1252,Harstad,Norway,2223,farm,60.1877073,11.890704800000002
1253,Harstad,Norway,,village,59.3864667,11.4218
1254,Harstad,Norway,4747,farm,59.19553620000001,7.529412799999999
1255,Harstad,Norway,7092,neighbourhood,63.3519678,10.3854559
1256,Harstad,Norway,,bus_stop,60.92596999999999,10.056478
1257,Harstad,Norway,9415,information,68.7395215,16.5595545
1258,Sørlandet,Norway,,village,66.870553,13.858892
1259,Sørlandet,Norway,,state,58.5,7.5
1260,Skandinavien,Sweden,,neighbourhood,58.77150279999999,17.031311499999997
1261,Skandinavien,Germany,24983,road,54.778555299999994,9.3312287
1262,Skandinavien,Germany,24983,road,54.7773429,9.3335494
1263,Skandinavien,Germany,23812,road,53.954943799999995,10.197476400000001
1264,Skandinavien,Germany,20095,building,53.54934029999999,9.9935756
1265,Skandinavien,Finland,00100,building,60.167970999999994,24.932499
1266,Skandinavien,Germany,26123,travel_agency,53.14695579999999,8.217990499999999
1267,Skandinavien,Germany,12203,garden,52.456482900000005,13.302821
1268,Skandinavien,Germany,12203,garden,52.4565882,13.303038800000001
1269,Skandinavien,Germany,15230,fast_food,52.3432844,14.550703500000001
1270,Gudbrandsdalen,Norway,,farm,59.672766700000004,11.067341699999998
1271,Gudbrandsdalen,Norway,,road,61.6653215,9.6512058
1272,Gudbrandsdalen,Norway,0689,road,59.8575507,10.890020800000002
1273,Gudbrandsdalen,Norway,,road,66.5172,13.316214000000002
1274,Gudbrandsdalen,Norway,,road,61.582900699999996,9.8344149
1275,Molde,Norway,,county,62.7509137,7.3547744999999995
1276,Molde,Norway,6413,city,62.7378836,7.1589568
1277,Molde,Norway,6475,county,62.6949746,6.7519034
1278,Molde,Norway,,county,62.5915539,8.1416674
1279,Molde,Germany,52382,village,50.8576255,6.4675294999999995
1280,Molde,Germany,59379,bus_stop,51.660078600000006,7.495439200000001
1281,Molde,Portugal,2500-568,building,39.4194804,-9.16681
1282,Molde,Norway,6413,road,62.737951100000004,7.1655803
1283,Molde,Norway,6413,ferry_terminal,62.734856799999996,7.157072299999999
1284,Molde,Norway,6413,ferry_terminal,62.736894400000004,7.1675012
1285,Danzig,Poland,,city,54.347629000000005,18.645232399999998
1286,Danzig,Poland,,county,54.361433999999996,18.6282185
1287,Danzig,USA,,village,46.1380296,-99.474836
1288,Danzig,Sweden,,village,58.93158689999999,15.5118584
1289,Danzig,Sweden,,neighbourhood,58.59226339999999,16.1952694
1290,Danzig,Netherlands,8052BT,road,52.4823368,6.0533033
1291,Danzig,Philippines,1718,road,14.4606515,121.0102844
1292,Danzig,Netherlands,2511CV,pub,52.0810207,4.3157651
1293,Danzig,Germany,23730,road,54.073817500000004,10.7737379
1294,Haag,Netherlands,,neighbourhood,52.0749456,4.269680200000001
1295,Haag,Austria,3350,city,48.110135,14.580985
1296,Haag,Austria,6842,city,47.320168100000004,9.6198615
1297,Haag,Germany,63867,peak,50.044810600000005,9.1102025
1298,Haag,Germany,97799,peak,50.32172070000001,9.7172741
1299,Haag,Austria,3350,city,48.11191029999999,14.5650462
1300,Haag,Germany,,city,49.8700965,11.5610943
1301,Haag,Germany,94545,village,48.8382271,13.483522599999999
1302,Haag,Germany,94051,village,48.615356,13.5972095
1303,Petersburg,Russia,190000,city,59.938731999999995,30.316228999999996
1304,Petersburg,USA,,county,37.1924594,-77.36774079999999
1305,Petersburg,USA,99833,city,56.8127965,-132.95547
1306,Petersburg,USA,,county,56.751220700000005,-133.4588406
1307,Petersburg,USA,26847,city,38.9924886,-79.123975
1308,Petersburg,USA,,city,38.4919935,-87.27862440000001
1309,Petersburg,USA,62675,city,40.0117151,-89.8481652
1310,Petersburg,Romania,507190,village,45.706641499999996,25.632262
1311,Petersburg,Slovenia,,city,46.803692100000006,16.218644
1312,Petersburg,Hungary,,neighbourhood,47.448714100000004,19.0111469
1313,Atlanta,USA,,city,33.749098700000005,-84.39018490000001
1314,Atlanta,Canada,,city,45.1513902,-64.50409429999999
1315,Atlanta,USA,75551,city,33.116213099999996,-94.16634930000001
1316,Atlanta,USA,,village,38.708725,-75.67798509999999
1317,Atlanta,USA,,city,40.2596504,-89.23324659999999
1318,Atlanta,USA,,village,39.561451,-83.1904672
1319,Atlanta,USA,14808,village,42.5542347,-77.4724875
1320,Atlanta,USA,,village,38.465232799999995,-114.3313794
1321,Atlanta,USA,,village,33.7984483,-89.1475657
1322,Atlanterhavet,,,unknown,13.581921,-38.320312
1323,Atlanterhavet,Norway,,county,58.688559999999995,7.12868
1324,Bayern,Germany,,state,48.9467562,11.4038717
1325,Bayern,Germany,,village,47.7952468,12.533989300000002
1326,Bayern,France,68580,village,47.528915999999995,7.187680099999999
1327,Bayern,Germany,66111,road,49.23176779999999,7.010932700000001
1328,Bayern,United Kingdom,CO13 0JB,building,51.835933600000004,1.2108691
1329,Bayern,Germany,63825,road,50.1131828,9.252525
1330,Bayern,Germany,83224,bus_stop,47.795337200000006,12.5339171
1331,Bayern,Japan,〒049-5731,restaurant,42.55538370000001,140.8622176
1332,Bayern,PRC,215300,restaurant,31.378009600000002,120.97029270000002
1333,Bayern,Uzbekistan,111700,cafe,41.4569223,69.55353149999999
1334,Marseille,France,13000,city,43.2961743,5.3699525
1335,Marseille,France,,county,43.3015041,5.5480032999999995
1336,Marseille,France,,village,44.4376097,0.9356249
1337,Marseille,France,,village,43.6239848,1.8841326
1338,Marseille,France,24390,village,45.2369682,1.1887809999999999
1339,Marseille,France,31560,village,43.336551799999995,1.6533668000000001
1340,Marseille,France,22150,village,48.3005645,-2.7574964
1341,Marseille,France,47170,village,43.9978163,0.10220189999999998
1342,Marseille,France,24120,village,45.0709686,1.3887402
1343,Marseille,France,32200,village,43.5880684,0.8167475000000001
1344,London,United Kingdom,SW1A 2DX,city,51.5073219,-0.1276474
1345,London,United Kingdom,,county,51.4893335,-0.14405510000000002
1346,London,United Kingdom,,county,51.514947,-0.0930461
1347,London,Canada,N6A 3M8,city,42.988576,-81.246643
1348,London,Canada,,county,42.953765399999995,-81.22915290000002
1349,London,USA,40741,city,37.1289771,-84.08326459999999
1350,London,USA,,village,43.0477775,-89.0128881
1351,London,USA,43140,city,39.886449299999995,-83.44825300000001
1352,London,USA,,village,36.4760619,-119.44317849999999
1353,London,USA,,city,35.328973,-93.2529553
1354,Ohio,USA,,state,40.225356899999994,-82.6881395
1355,Ohio,USA,,county,37.475769799999995,-86.85606390000001
1356,Ohio,USA,,county,40.098477100000004,-80.6109467
1357,Ohio,USA,,county,38.948049600000004,-84.9581728
1358,Ohio,Canada,,city,44.395462200000004,-66.0134125
1359,Ohio,USA,,city,41.5575349,-89.46092759999999
1360,Ohio,USA,,village,31.539325899999998,-98.08614320000001
1361,Ohio,USA,13324,village,43.32243,-74.9786
1362,Ohio,USA,,village,38.1555828,-93.8518811
1363,Asien,,,unknown,51.2086975,89.2343748
1364,Asien,Netherlands,,city,52.9953538,6.560553
1365,Asien,Spain,,city,42.283691,-1.0466465
1366,Asien,Germany,29693,village,52.744673399999996,9.6050861
1367,Asien,Sweden,,village,60.0330605,14.3364473
1368,Asien,Czechia,405 02,peak,50.798638000000004,14.119138000000001
1369,Asien,Bulgaria,,village,43.031196,24.2017665
1370,Asien,Philippines,,village,16.514135800000002,120.57875359999998
1371,Asien,Bulgaria,6148,village,42.6554604,25.195970199999998
1372,Asien,Cameroon,,village,2.8880651000000004,13.251099900000002
1373,Kansas,USA,,state,38.27312,-98.58218719999999
1374,Kansas,USA,,village,39.3314396,-86.0324933
1375,Kansas,USA,,village,36.4528231,-86.3805473
1376,Kansas,USA,42069,village,36.9017227,-88.7283855
1377,Kansas,USA,,village,33.8581591,-92.9882233
1378,Kansas,USA,05252,village,43.0578554,-73.1309395
1379,Kansas,USA,,city,36.205085100000005,-94.7977277
1380,Kansas,USA,44841,village,41.2450533,-83.2846453
1381,Kansas,USA,,city,39.55281289999999,-87.93947790000001
1382,Kansas,USA,,city,33.9017737,-87.5519582
1383,Kanans land,Sweden,,village,56.82935229999999,16.1074744
1384,Guinea,Guinea,,country,10.7226226,-10.7083587
